## [iView]
## Converted from: 	 ###
## Date: 	 ###
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	250
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	37102                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject: 	85
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1920	1080
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID: 	 ###
## Operating System :	6.2.9200
## iView X Version:	4.2.0.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Frame	Aux1
17713656	SMP	1	882.88	666.84	628.46	682.26	18.95	18.95	4.92	17.39	17.39	4.40	881.16	670.35	886.11	670.17	626.92	686.37	632.14	686.22	1318.67	535.02	1318.67	535.02	0	1	1	2	-1	-1	-64.51	-41.95	628.38	2.57	-45.10	613.56	0.14	0.25	-0.96	0.05	0.28	-0.96	 -1	
17717650	SMP	1	882.87	667.17	628.43	682.57	18.90	18.90	4.92	17.61	17.61	4.41	881.15	670.56	886.12	670.59	626.89	686.70	632.14	686.54	1319.74	533.13	1319.74	533.13	0	1	1	2	-1	-1	-64.54	-42.06	628.76	2.58	-45.21	613.85	0.14	0.25	-0.96	0.05	0.28	-0.96	 -1	
17721644	SMP	1	882.81	667.39	628.36	682.83	18.95	18.95	4.92	17.37	17.37	4.41	881.16	670.80	886.15	670.81	626.85	686.91	632.17	686.81	1322.07	530.89	1322.07	530.89	0	1	1	2	-1	-1	-64.58	-42.14	629.02	2.58	-45.25	613.61	0.14	0.25	-0.96	0.06	0.28	-0.96	 -1	
17725638	SMP	1	882.85	667.62	628.52	683.15	19.01	19.01	4.93	17.53	17.53	4.41	881.09	671.21	886.11	670.97	626.90	687.15	632.14	687.04	1321.29	529.73	1321.29	529.73	0	1	1	2	-1	-1	-64.56	-42.21	628.96	2.58	-45.34	613.99	0.14	0.25	-0.96	0.05	0.28	-0.96	 -1	
17729632	SMP	1	882.79	667.83	628.45	683.38	18.92	18.92	4.93	17.46	17.46	4.41	881.02	671.35	886.04	671.19	626.89	687.44	632.12	687.30	1320.56	528.74	1320.56	528.74	0	1	1	2	-1	-1	-64.54	-42.26	628.95	2.58	-45.44	614.33	0.14	0.25	-0.96	0.05	0.28	-0.96	 -1	
17733626	SMP	1	882.81	668.14	628.35	683.50	18.94	18.94	4.93	17.66	17.66	4.42	881.05	671.54	886.08	671.58	626.88	687.73	632.13	687.58	1321.57	526.08	1321.57	526.08	0	1	1	2	-1	-1	-64.54	-42.33	628.86	2.58	-45.53	614.57	0.14	0.25	-0.96	0.06	0.29	-0.96	 -1	
17737619	SMP	1	882.82	668.33	628.37	683.80	19.06	19.06	4.93	17.46	17.46	4.42	881.04	671.78	886.12	671.81	626.84	687.89	632.16	687.81	1322.08	526.10	1322.08	526.10	0	1	1	2	-1	-1	-64.50	-42.37	628.45	2.58	-45.56	614.30	0.14	0.25	-0.96	0.06	0.29	-0.96	 -1	
17741613	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	 -1	
17745607	SMP	1	882.77	668.81	628.40	684.30	18.94	18.94	4.93	17.49	17.49	4.42	880.92	672.29	886.01	672.11	626.90	688.33	632.14	688.18	1321.59	527.50	1321.59	527.50	0	1	1	2	-1	-1	-64.42	-42.44	628.03	2.58	-45.68	614.54	0.14	0.25	-0.96	0.05	0.28	-0.96	 -1	
17749601	SMP	1	882.73	668.99	628.39	684.41	18.90	18.90	4.93	17.60	17.60	4.43	880.85	672.38	886.02	672.31	626.88	688.54	632.10	688.43	1321.37	525.83	1321.37	525.83	0	1	1	2	-1	-1	-64.32	-42.42	627.06	2.59	-45.77	614.93	0.14	0.25	-0.96	0.05	0.29	-0.96	 -1	
