## [iView]
## Converted from: 	 ###
## Date: 	 ###
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	250
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	54353                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject: 	212
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1920	1080
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID: 	 ###
## Operating System :	6.2.9200
## iView X Version:	4.2.0.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Frame	Aux1
138779129	SMP	1	894.96	583.23	631.21	590.09	15.46	15.46	3.96	15.13	15.13	3.88	892.40	585.58	897.65	585.51	629.42	592.66	634.54	592.96	1013.06	751.04	1013.06	751.04	0	1	1	2	-1	-1	-66.22	-19.19	616.37	1.95	-21.14	618.35	0.11	0.15	-0.98	0.04	0.18	-0.98		
138783127	SMP	1	894.65	583.06	630.99	589.89	15.50	15.50	3.96	14.97	14.97	3.87	892.32	585.51	897.56	585.44	629.44	592.57	634.57	592.73	1029.63	744.07	1029.63	744.07	0	1	1	2	-1	-1	-66.19	-19.17	616.28	1.95	-21.13	619.04	0.12	0.16	-0.98	0.05	0.18	-0.98		
138787124	SMP	1	894.48	582.48	631.08	589.42	15.47	15.47	3.96	15.27	15.27	3.87	892.29	585.40	897.45	585.34	629.38	592.45	634.51	592.52	1034.11	677.98	1034.11	677.98	0	1	1	2	-1	-1	-66.22	-19.16	616.74	1.97	-21.10	619.60	0.12	0.18	-0.98	0.04	0.20	-0.98		
138791122	SMP	1	894.39	582.37	631.12	589.24	15.49	15.49	3.96	15.14	15.14	3.87	892.14	585.25	897.28	585.22	629.37	592.37	634.53	592.41	1036.48	659.86	1036.48	659.86	0	1	1	2	-1	-1	-66.25	-19.14	617.32	1.97	-21.09	619.89	0.12	0.18	-0.98	0.04	0.20	-0.98		
138795120	SMP	1	894.17	582.29	630.86	589.18	15.44	15.44	3.95	15.22	15.22	3.87	891.97	585.18	897.18	585.12	629.29	592.31	634.45	592.47	1051.89	648.39	1051.89	648.39	0	1	1	2	-1	-1	-66.22	-19.12	617.38	1.99	-21.10	620.12	0.13	0.18	-0.98	0.05	0.20	-0.98	 -1	
138799117	SMP	1	893.96	582.17	0.00	0.00	15.49	15.49	3.95	0.00	0.00	0.00	891.74	585.12	897.11	585.09	0.00	0.00	0.00	0.00	1001.70	663.64	1001.70	663.64	0	1	0	1	-1	-1	-66.07	-19.08	616.34	0.00	0.00	0.00	0.13	0.19	-0.97	0.00	0.00	0.00	 -1	
138803115	SMP	1	893.89	582.06	0.00	0.00	15.53	15.53	3.95	0.00	0.00	0.00	891.64	585.10	897.03	585.03	0.00	0.00	0.00	0.00	1004.84	657.97	1004.84	657.97	0	1	0	1	-1	-1	-65.94	-19.04	615.36	0.00	0.00	0.00	0.13	0.19	-0.97	0.00	0.00	0.00	 -1	
138807112	SMP	1	893.82	582.05	630.74	589.06	15.48	15.48	3.95	15.21	15.21	3.87	891.63	585.11	897.00	585.08	628.95	592.26	634.33	592.34	1061.67	634.62	1061.67	634.62	0	1	1	2	-1	-1	-65.84	-19.02	614.53	2.05	-21.03	618.97	0.13	0.19	-0.97	0.04	0.21	-0.98	 -1	
138811110	SMP	1	893.81	582.05	0.00	0.00	15.30	15.30	3.94	0.00	0.00	0.00	891.63	585.11	897.00	585.08	0.00	0.00	0.00	0.00	1017.11	650.48	1017.11	650.48	0	1	0	1	-1	-1	-65.77	-19.00	613.85	0.00	0.00	0.00	0.13	0.19	-0.97	0.00	0.00	0.00	 -1	
138815108	SMP	1	893.79	582.09	630.76	589.09	15.51	15.51	3.94	15.12	15.12	3.87	891.62	585.10	896.99	585.05	628.82	592.26	634.26	592.32	1062.97	633.88	1062.97	633.88	0	1	1	2	-1	-1	-65.70	-18.97	613.23	2.07	-20.98	617.56	0.13	0.19	-0.97	0.04	0.20	-0.98	 -1	
