## [iView]
## Converted from: 	 ###
## Date: 	 ###
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	250
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	34597                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject: 	49
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1920	1080
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID: 	 ###
## Operating System :	6.2.9200
## iView X Version:	4.2.0.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Frame	Aux1
66708434	SMP	1	762.38	642.22	500.49	639.43	13.08	13.08	3.16	12.31	12.31	2.93	757.17	646.48	763.06	646.45	498.05	644.30	503.97	644.35	788.62	505.93	788.62	505.93	0	1	1	2	-1	-1	-29.71	-33.25	585.75	33.69	-32.32	578.57	-0.07	0.27	-0.96	-0.03	0.30	-0.95		
66712433	SMP	1	762.42	642.23	500.53	639.46	13.08	13.08	3.16	12.35	12.35	2.93	757.18	646.51	763.08	646.50	498.06	644.32	503.99	644.39	786.53	504.72	786.53	504.72	0	1	1	2	-1	-1	-29.68	-33.23	585.26	33.70	-32.34	578.72	-0.07	0.27	-0.96	-0.03	0.30	-0.95		
66716432	SMP	1	762.38	642.29	500.52	639.55	13.02	13.02	3.16	12.33	12.33	2.93	757.18	646.54	763.10	646.53	498.06	644.37	504.00	644.42	785.54	504.46	785.54	504.46	0	1	1	2	-1	-1	-29.66	-33.21	584.72	33.70	-32.35	578.79	-0.06	0.27	-0.96	-0.03	0.29	-0.96		
66720430	SMP	1	762.44	642.33	500.50	639.58	13.09	13.09	3.16	12.32	12.32	2.94	757.19	646.57	763.12	646.57	498.07	644.40	503.99	644.46	784.29	504.53	784.29	504.53	0	1	1	2	-1	-1	-29.64	-33.19	584.18	33.71	-32.37	578.93	-0.07	0.27	-0.96	-0.03	0.29	-0.96		
66724429	SMP	1	762.42	642.36	500.59	639.53	13.12	13.12	3.16	12.30	12.30	2.94	757.21	646.62	763.13	646.59	498.07	644.42	504.00	644.49	782.44	504.03	782.44	504.03	0	1	1	2	-1	-1	-29.62	-33.17	583.76	33.71	-32.38	579.06	-0.06	0.27	-0.96	-0.03	0.30	-0.95		
66728428	SMP	1	762.44	642.44	500.53	639.47	13.13	13.13	3.16	12.34	12.34	2.94	757.24	646.66	763.15	646.62	498.08	644.45	504.00	644.49	781.68	503.21	781.68	503.21	0	1	1	2	-1	-1	-29.61	-33.16	583.41	33.72	-32.39	579.20	-0.06	0.27	-0.96	-0.03	0.30	-0.95		
66732427	SMP	1	762.46	642.43	500.52	639.54	13.07	13.07	3.15	12.30	12.30	2.94	757.26	646.68	763.17	646.64	498.08	644.46	504.01	644.51	780.96	502.96	780.96	502.96	0	1	1	2	-1	-1	-29.60	-33.15	583.13	33.72	-32.40	579.30	-0.06	0.27	-0.96	-0.03	0.30	-0.95		
66736428	SMP	1	762.49	642.42	500.58	639.59	13.12	13.12	3.15	12.30	12.30	2.94	757.28	646.71	763.17	646.64	498.09	644.47	504.02	644.51	779.46	503.07	779.46	503.07	0	1	1	2	-1	-1	-29.59	-33.14	582.99	33.73	-32.41	579.39	-0.06	0.27	-0.96	-0.03	0.30	-0.95		
66740430	SMP	1	762.44	642.36	500.57	639.66	13.08	13.08	3.15	12.27	12.27	2.94	757.29	646.72	763.17	646.63	498.09	644.46	504.03	644.51	779.33	503.55	779.33	503.55	0	1	1	2	-1	-1	-29.59	-33.14	582.95	33.73	-32.41	579.40	-0.06	0.27	-0.96	-0.03	0.29	-0.96	 -1	
66744431	SMP	1	762.46	642.49	500.60	639.54	13.09	13.09	3.15	12.33	12.33	2.94	757.31	646.74	763.18	646.63	498.09	644.45	504.02	644.49	778.90	503.08	778.90	503.08	0	1	1	2	-1	-1	-29.60	-33.15	583.00	33.73	-32.41	579.47	-0.06	0.27	-0.96	-0.03	0.30	-0.95	 -1	
