## [iView]
## Converted from: 	 ###
## Date: 	 ###
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	250
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	51272                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject: 	43
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1920	1080
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID: 	 ###
## Operating System :	6.2.9200
## iView X Version:	4.2.0.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Frame	Aux1
418548012	SMP	1	889.16	530.86	627.41	513.89	10.79	10.79	2.77	10.62	10.62	2.71	886.95	532.51	891.97	532.49	624.72	516.60	629.94	516.61	984.00	791.47	984.00	791.47	0	1	1	2	-1	-1	-65.61	-5.51	624.28	3.17	-1.33	618.93	0.12	0.10	-0.99	-0.01	0.15	-0.99		
418552013	SMP	1	889.18	530.84	627.33	514.01	10.68	10.68	2.77	10.63	10.63	2.71	886.96	532.52	891.97	532.51	624.74	516.64	629.97	516.64	984.35	790.70	984.35	790.70	0	1	1	2	-1	-1	-65.68	-5.52	624.92	3.16	-1.34	618.86	0.12	0.10	-0.99	0.00	0.14	-0.99	 -1	
418556014	SMP	1	889.12	530.90	627.37	513.89	10.89	10.89	2.78	10.62	10.62	2.71	886.96	532.52	891.96	532.52	624.77	516.65	630.00	516.63	985.24	790.90	985.24	790.90	0	1	1	2	-1	-1	-65.75	-5.53	625.58	3.15	-1.34	618.78	0.12	0.10	-0.99	0.00	0.15	-0.99	 -1	
418560016	SMP	1	889.13	530.96	627.40	513.88	10.75	10.75	2.78	10.58	10.58	2.71	886.95	532.53	891.95	532.54	624.78	516.67	630.08	516.67	985.50	791.04	985.50	791.04	0	1	1	2	-1	-1	-65.81	-5.54	626.17	3.14	-1.34	618.32	0.12	0.09	-0.99	0.00	0.15	-0.99	 -1	
418564017	SMP	1	889.02	530.96	627.43	513.92	10.73	10.73	2.78	10.53	10.53	2.70	886.95	532.54	891.96	532.55	624.82	516.69	630.12	516.69	987.82	791.62	987.82	791.62	0	1	1	2	-1	-1	-65.86	-5.55	626.61	3.12	-1.35	617.85	0.13	0.09	-0.99	0.00	0.15	-0.99	 -1	
418568019	SMP	1	889.10	531.14	627.52	514.03	10.88	10.88	2.79	10.56	10.56	2.70	886.95	532.55	891.95	532.57	624.84	516.71	630.15	516.71	987.18	795.46	987.18	795.46	0	1	1	2	-1	-1	-65.90	-5.55	627.02	3.12	-1.35	617.40	0.12	0.09	-0.99	-0.01	0.14	-0.99	 -1	
418572020	SMP	1	889.07	531.02	627.46	513.99	10.69	10.69	2.78	10.62	10.62	2.69	886.96	532.55	891.96	532.57	624.87	516.73	630.16	516.72	989.14	794.76	989.14	794.76	0	1	1	2	-1	-1	-65.94	-5.56	627.44	3.11	-1.36	617.11	0.12	0.09	-0.99	0.00	0.15	-0.99	 -1	
418576021	SMP	1	0.00	0.00	627.47	513.98	0.00	0.00	0.00	10.59	10.59	2.69	0.00	0.00	0.00	0.00	624.90	516.73	630.19	516.72	962.51	694.33	962.51	694.33	0	0	1	1	-1	-1	0.00	0.00	0.00	3.10	-1.36	616.88	0.00	0.00	0.00	0.00	0.15	-0.99	 -1	
418580023	SMP	1	889.03	530.99	627.48	513.98	10.80	10.80	2.79	10.64	10.64	2.69	886.96	532.59	891.97	532.58	624.92	516.74	630.23	516.72	992.84	793.16	992.84	793.16	0	1	1	2	-1	-1	-65.97	-5.57	627.69	3.09	-1.36	616.51	0.13	0.09	-0.99	0.00	0.15	-0.99	 -1	
418584024	SMP	1	889.08	530.98	627.51	513.99	10.77	10.77	2.79	10.49	10.49	2.69	886.96	532.61	891.98	532.59	624.97	516.74	630.25	516.73	993.98	793.13	993.98	793.13	0	1	1	2	-1	-1	-66.00	-5.57	627.92	3.08	-1.36	616.35	0.12	0.10	-0.99	0.00	0.15	-0.99	 -1	
418588026	SMP	1	889.09	531.04	627.57	514.07	10.85	10.85	2.79	10.71	10.71	2.69	886.96	532.61	891.97	532.58	624.99	516.72	630.26	516.71	994.59	795.22	994.59	795.22	0	1	1	2	-1	-1	-66.02	-5.57	628.17	3.08	-1.35	616.30	0.12	0.09	-0.99	0.00	0.14	-0.99	 -1	
418592027	SMP	1	888.95	531.12	627.52	513.97	10.79	10.79	2.79	10.53	10.53	2.69	886.96	532.65	891.97	532.59	625.00	516.73	630.27	516.71	999.02	796.33	999.02	796.33	0	1	1	2	-1	-1	-66.05	-5.58	628.37	3.07	-1.35	616.25	0.13	0.09	-0.99	0.00	0.15	-0.99	 -1	
418596029	SMP	1	889.01	531.12	627.47	514.07	10.65	10.65	2.79	10.39	10.39	2.68	886.96	532.66	891.97	532.59	625.02	516.74	630.28	516.73	1001.43	797.49	1001.43	797.49	0	1	1	2	-1	-1	-66.06	-5.58	628.54	3.07	-1.36	616.29	0.13	0.09	-0.99	0.00	0.14	-0.99	 -1	
418600030	SMP	1	889.07	531.14	627.49	513.99	10.59	10.59	2.78	10.48	10.48	2.67	886.96	532.68	891.98	532.60	625.04	516.75	630.27	516.73	1003.19	798.67	1003.19	798.67	0	1	1	2	-1	-1	-66.08	-5.59	628.66	3.07	-1.36	616.50	0.12	0.09	-0.99	0.00	0.15	-0.99	 -1	
418604031	SMP	1	888.98	531.23	627.52	514.09	10.72	10.72	2.78	10.41	10.41	2.67	886.96	532.73	891.97	532.62	625.03	516.80	630.26	516.76	1005.58	801.38	1005.58	801.38	0	1	1	2	-1	-1	-66.09	-5.60	628.77	3.07	-1.37	616.73	0.13	0.09	-0.99	0.00	0.14	-0.99	 -1	
418608033	SMP	1	889.04	531.23	627.47	514.14	10.68	10.68	2.78	10.47	10.47	2.66	886.95	532.79	891.96	532.68	625.03	516.81	630.25	516.78	1007.09	802.56	1007.09	802.56	0	1	1	2	-1	-1	-66.10	-5.62	628.92	3.08	-1.37	617.00	0.13	0.09	-0.99	0.00	0.14	-0.99	 -1	
418612034	SMP	1	889.16	531.24	627.48	514.11	10.68	10.68	2.78	10.49	10.49	2.66	886.94	532.79	891.95	532.70	625.02	516.85	630.23	516.80	1006.07	802.77	1006.07	802.77	0	1	1	2	-1	-1	-66.11	-5.62	629.03	3.08	-1.38	617.28	0.12	0.09	-0.99	0.00	0.15	-0.99	 -1	
418616036	SMP	1	889.01	531.18	627.56	514.24	10.72	10.72	2.78	10.41	10.41	2.66	886.92	532.87	891.92	532.81	625.04	516.88	630.20	516.83	1006.99	801.24	1006.99	801.24	0	1	1	2	-1	-1	-66.12	-5.65	629.15	3.09	-1.39	617.86	0.13	0.10	-0.99	0.00	0.14	-0.99	 -1	
418620037	SMP	1	889.05	531.32	627.54	514.33	10.62	10.62	2.78	10.43	10.43	2.66	886.89	532.92	891.88	532.89	625.00	516.91	630.16	516.89	1005.55	802.72	1005.55	802.72	0	1	1	2	-1	-1	-66.13	-5.67	629.40	3.10	-1.40	618.40	0.12	0.09	-0.99	0.00	0.14	-0.99	 -1	
418624038	SMP	1	888.92	531.31	627.54	514.36	10.79	10.79	2.78	10.43	10.43	2.66	886.87	532.96	891.86	532.93	625.00	516.95	630.14	516.93	1005.67	802.97	1005.67	802.97	0	1	1	2	-1	-1	-66.15	-5.68	629.63	3.11	-1.42	618.99	0.13	0.10	-0.99	0.00	0.14	-0.99	 -1	
418628040	SMP	1	889.02	531.34	627.49	514.40	10.82	10.82	2.79	10.44	10.44	2.66	886.83	532.99	891.82	532.99	624.98	516.99	630.12	517.03	1003.46	802.83	1003.46	802.83	0	1	1	2	-1	-1	-66.16	-5.69	629.82	3.11	-1.43	619.55	0.12	0.10	-0.99	0.00	0.14	-0.99	 -1	
418632041	SMP	1	889.04	531.39	627.43	514.39	10.84	10.84	2.79	10.41	10.41	2.66	886.80	533.02	891.79	533.03	624.97	517.09	630.07	517.05	1002.01	801.12	1002.01	801.12	0	1	1	2	-1	-1	-66.17	-5.70	629.96	3.12	-1.45	620.31	0.12	0.10	-0.99	0.00	0.14	-0.99	 -1	
418636043	SMP	1	888.85	531.35	627.37	514.61	10.88	10.88	2.80	10.21	10.21	2.65	886.60	533.03	891.71	533.03	624.88	517.14	630.04	517.10	1000.51	801.33	1000.51	801.33	0	1	1	2	-1	-1	-66.06	-5.70	629.28	3.14	-1.47	620.56	0.12	0.10	-0.99	0.00	0.14	-0.99	 -1	
418640044	SMP	1	888.53	531.25	626.92	514.51	10.78	10.78	2.80	10.51	10.51	2.65	886.51	533.02	891.57	533.02	624.69	517.13	629.84	517.16	1006.55	796.83	1006.55	796.83	0	1	1	2	-1	-1	-66.00	-5.69	629.03	3.19	-1.47	620.84	0.13	0.10	-0.99	0.01	0.14	-0.99	 -1	
418644046	SMP	1	887.86	530.89	626.08	514.16	10.86	10.86	2.80	10.58	10.58	2.66	886.16	532.99	891.37	532.98	624.30	517.03	629.53	517.08	1082.48	769.82	1082.48	769.82	0	1	1	2	-1	-1	-65.80	-5.67	627.80	3.28	-1.45	620.53	0.15	0.12	-0.98	0.04	0.16	-0.99	 -1	
418648047	SMP	1	887.05	530.26	625.37	513.95	10.39	10.39	2.78	10.54	10.54	2.66	885.56	532.97	890.74	532.90	623.91	516.93	629.11	516.93	1138.36	684.53	1138.36	684.53	0	1	1	2	-1	-1	-65.54	-5.65	626.89	3.39	-1.42	620.48	0.16	0.15	-0.98	0.06	0.16	-0.99	 -1	
418652048	SMP	1	886.18	529.81	624.71	513.69	10.42	10.42	2.77	10.74	10.74	2.68	885.25	532.87	890.36	532.76	623.59	516.83	628.80	516.83	1222.34	641.05	1222.34	641.05	0	1	1	2	-1	-1	-65.42	-5.62	626.56	3.47	-1.39	620.38	0.19	0.17	-0.97	0.07	0.17	-0.98	 -1	
418656050	SMP	1	885.50	529.51	623.93	513.22	10.47	10.47	2.76	10.63	10.63	2.68	884.67	532.74	889.87	532.64	623.28	516.75	628.38	516.64	1273.68	588.04	1273.68	588.04	0	1	1	2	-1	-1	-65.18	-5.58	625.69	3.57	-1.36	621.02	0.19	0.18	-0.96	0.10	0.19	-0.98	 -1	
418660051	SMP	1	884.86	529.03	623.43	512.88	10.68	10.68	2.76	10.62	10.62	2.69	884.26	532.51	889.43	532.49	622.86	516.74	628.13	516.67	1300.84	527.08	1300.84	527.08	0	1	1	2	-1	-1	-65.01	-5.52	625.05	3.65	-1.36	620.46	0.21	0.19	-0.96	0.10	0.21	-0.97	 -1	
418664053	SMP	1	884.37	528.68	623.04	512.53	10.76	10.76	2.76	10.59	10.59	2.69	884.02	532.47	889.12	532.39	622.64	516.63	627.67	516.62	1324.41	472.37	1324.41	472.37	0	1	1	2	-1	-1	-64.93	-5.50	625.05	3.75	-1.34	621.57	0.22	0.21	-0.95	0.11	0.22	-0.97	 -1	
418668054	SMP	1	884.11	528.74	622.83	512.42	10.75	10.75	2.76	10.56	10.56	2.69	883.91	532.37	888.72	532.41	622.57	516.57	627.57	516.57	1338.03	465.14	1338.03	465.14	0	1	1	2	-1	-1	-65.07	-5.51	627.02	3.78	-1.33	622.79	0.22	0.20	-0.95	0.11	0.22	-0.97	 -1	
418672052	SMP	1	883.93	528.83	622.75	512.51	10.78	10.78	2.77	10.64	10.64	2.70	883.73	532.34	888.54	532.39	622.50	516.57	627.50	516.54	1345.41	471.99	1345.41	471.99	0	1	1	2	-1	-1	-65.21	-5.52	628.76	3.80	-1.33	623.84	0.22	0.20	-0.96	0.11	0.22	-0.97	 -1	
613238911	MSG	1	# Message: instruction_calibration.jpg
613243491	SMP	1	887.63	516.64	620.87	503.63	9.43	9.43	2.50	9.84	9.84	2.58	882.76	521.65	887.81	521.64	615.68	509.06	620.69	509.16	480.09	208.29	480.09	208.29	0	1	1	2	-1	-1	-64.20	-2.65	621.24	5.71	0.64	636.89	-0.03	0.27	-0.96	-0.15	0.30	-0.94	 -1	
613247491	SMP	1	887.57	516.58	620.88	503.63	9.80	9.80	2.50	9.81	9.81	2.57	882.76	521.63	887.80	521.61	615.67	509.05	620.69	509.16	480.21	203.92	480.21	203.92	0	1	1	2	-1	-1	-64.28	-2.65	622.00	5.70	0.64	636.28	-0.02	0.27	-0.96	-0.16	0.30	-0.94	 -1	
613251492	SMP	1	887.63	516.63	620.90	503.62	9.50	9.50	2.49	9.85	9.85	2.57	882.75	521.64	887.77	521.62	615.67	509.05	620.67	509.17	479.44	201.91	479.44	201.91	0	1	1	2	-1	-1	-64.36	-2.65	622.78	5.70	0.64	635.90	-0.03	0.27	-0.96	-0.16	0.30	-0.94	 -1	
613255492	SMP	1	887.61	516.52	620.86	503.65	9.72	9.72	2.49	9.79	9.79	2.57	882.74	521.64	887.77	521.60	615.66	509.05	620.66	509.17	479.33	196.99	479.33	196.99	0	1	1	2	-1	-1	-64.43	-2.65	623.48	5.70	0.64	635.49	-0.03	0.28	-0.96	-0.15	0.30	-0.94	 -1	
613259492	SMP	1	887.52	516.57	620.85	503.64	9.69	9.69	2.49	9.85	9.85	2.57	882.72	521.65	887.76	521.61	615.66	509.06	620.65	509.18	480.33	195.12	480.33	195.12	0	1	1	2	-1	-1	-64.48	-2.66	624.04	5.70	0.64	635.25	-0.02	0.27	-0.96	-0.15	0.30	-0.94	 -1	
613263493	SMP	1	887.43	516.68	620.84	503.68	9.62	9.62	2.49	9.85	9.85	2.57	882.71	521.68	887.72	521.66	615.65	509.06	620.63	509.21	482.19	194.61	482.19	194.61	0	1	1	2	-1	-1	-64.54	-2.67	624.72	5.70	0.63	635.06	-0.02	0.27	-0.96	-0.16	0.30	-0.94	 -1	
613267493	SMP	1	887.55	516.66	620.82	503.71	9.47	9.47	2.48	9.77	9.77	2.57	882.71	521.68	887.70	521.69	615.65	509.09	620.60	509.25	482.80	192.52	482.80	192.52	0	1	1	2	-1	-1	-64.62	-2.68	625.48	5.71	0.62	635.15	-0.03	0.27	-0.96	-0.15	0.30	-0.94	 -1	
613271493	SMP	1	887.41	516.82	620.78	503.80	9.60	9.60	2.48	9.69	9.69	2.56	882.65	521.72	887.67	521.73	615.64	509.10	620.55	509.30	485.36	193.85	485.36	193.85	0	1	1	2	-1	-1	-64.66	-2.69	625.93	5.72	0.61	635.45	-0.02	0.27	-0.96	-0.15	0.29	-0.94	 -1	
613275494	SMP	1	887.45	516.86	620.76	503.84	9.71	9.71	2.49	9.68	9.68	2.55	882.61	521.72	887.63	521.76	615.63	509.12	620.52	509.33	485.30	195.01	485.30	195.01	0	1	1	2	-1	-1	-64.69	-2.70	626.32	5.73	0.61	635.86	-0.03	0.27	-0.96	-0.15	0.29	-0.94	 -1	
613279494	SMP	1	887.34	516.84	620.62	503.91	9.73	9.73	2.49	9.67	9.67	2.55	882.57	521.73	887.59	521.81	615.59	509.18	620.51	509.35	488.29	195.62	488.29	195.62	0	1	1	2	-1	-1	-64.71	-2.71	626.65	5.74	0.60	635.99	-0.02	0.27	-0.96	-0.15	0.29	-0.95	 -1	
613283495	SMP	1	887.42	516.80	620.55	503.86	9.77	9.77	2.50	9.88	9.88	2.55	882.55	521.74	887.54	521.85	615.47	509.25	620.50	509.36	489.32	195.26	489.32	195.26	0	1	1	2	-1	-1	-64.75	-2.72	627.15	5.75	0.59	635.38	-0.03	0.27	-0.96	-0.15	0.29	-0.94	 -1	
613287495	SMP	1	887.33	516.94	620.52	503.89	9.73	9.73	2.50	9.86	9.86	2.56	882.42	521.77	887.50	521.88	615.41	509.30	620.49	509.38	490.01	196.84	490.01	196.84	0	1	1	2	-1	-1	-64.71	-2.72	626.97	5.75	0.58	634.46	-0.03	0.27	-0.96	-0.15	0.29	-0.94	 -1	
613291495	SMP	1	887.33	516.90	620.53	503.94	9.80	9.80	2.51	9.71	9.71	2.55	882.38	521.77	887.44	521.88	615.35	509.35	620.46	509.42	488.77	197.75	488.77	197.75	0	1	1	2	-1	-1	-64.70	-2.72	627.01	5.75	0.56	633.46	-0.03	0.27	-0.96	-0.15	0.29	-0.94	 -1	
613295496	SMP	1	887.29	517.03	620.41	503.96	9.82	9.82	2.52	9.92	9.92	2.56	882.30	521.79	887.39	521.92	615.28	509.40	620.39	509.48	489.44	199.83	489.44	199.83	0	1	1	2	-1	-1	-64.67	-2.73	626.84	5.76	0.55	632.52	-0.03	0.26	-0.96	-0.15	0.30	-0.94	 -1	
613299496	SMP	1	887.22	517.00	620.47	504.05	9.87	9.87	2.52	9.81	9.81	2.55	882.26	521.79	887.33	521.94	615.16	509.44	620.34	509.53	487.71	201.83	487.71	201.83	0	1	1	2	-1	-1	-64.65	-2.73	626.77	5.77	0.53	631.22	-0.03	0.27	-0.96	-0.16	0.29	-0.94	 -1	
613303496	SMP	1	887.12	516.98	620.35	504.00	9.88	9.88	2.53	9.86	9.86	2.55	882.17	521.80	887.29	521.94	615.07	509.46	620.28	509.56	487.97	203.10	487.97	203.10	0	1	1	2	-1	-1	-64.59	-2.73	626.39	5.78	0.53	629.91	-0.03	0.27	-0.96	-0.15	0.30	-0.94	 -1	
613307497	SMP	1	887.04	517.02	620.15	504.02	9.77	9.77	2.53	9.76	9.76	2.55	882.03	521.81	887.23	521.95	615.02	509.45	620.21	509.60	489.38	204.87	489.38	204.87	0	1	1	2	-1	-1	-64.47	-2.73	625.52	5.79	0.52	628.89	-0.03	0.26	-0.96	-0.14	0.29	-0.94	 -1	
613311497	SMP	1	886.94	517.11	620.13	504.06	9.77	9.77	2.53	9.75	9.75	2.54	881.86	521.82	887.15	521.95	614.98	509.44	620.12	509.61	489.80	208.65	489.80	208.65	0	1	1	2	-1	-1	-64.30	-2.73	624.18	5.80	0.52	628.30	-0.03	0.26	-0.97	-0.15	0.29	-0.94	 -1	
613315497	SMP	1	886.82	517.04	620.08	504.10	9.81	9.81	2.53	9.83	9.83	2.54	881.83	521.80	887.03	521.92	614.93	509.41	619.96	509.61	489.70	210.79	489.70	210.79	0	1	1	2	-1	-1	-64.22	-2.72	623.58	5.83	0.53	628.49	-0.03	0.26	-0.96	-0.15	0.29	-0.95	 -1	
613319498	SMP	1	886.81	517.00	620.05	504.04	9.82	9.82	2.53	9.86	9.86	2.54	881.80	521.79	886.99	521.92	614.89	509.36	619.81	509.60	488.95	211.76	488.95	211.76	0	1	1	2	-1	-1	-64.16	-2.71	623.09	5.86	0.54	629.47	-0.03	0.26	-0.96	-0.15	0.29	-0.94	 -1	
613323498	SMP	1	886.69	517.05	619.94	504.09	9.67	9.67	2.52	9.83	9.83	2.54	881.76	521.79	886.92	521.89	614.81	509.35	619.76	509.58	488.69	215.18	488.69	215.18	0	1	1	2	-1	-1	-64.12	-2.71	622.85	5.89	0.54	630.18	-0.03	0.26	-0.97	-0.15	0.29	-0.95	 -1	
613327499	SMP	1	886.64	517.06	619.91	504.14	9.70	9.70	2.51	9.83	9.83	2.54	881.72	521.78	886.84	521.86	614.72	509.35	619.71	509.55	488.07	219.63	488.07	219.63	0	1	1	2	-1	-1	-64.11	-2.70	622.93	5.91	0.54	630.55	-0.03	0.26	-0.97	-0.15	0.29	-0.95	 -1	
613331499	SMP	1	886.36	516.86	619.84	504.13	9.68	9.68	2.51	9.79	9.79	2.54	881.70	521.75	886.72	521.82	614.68	509.36	619.65	509.52	491.47	220.01	491.47	220.01	0	1	1	2	-1	-1	-64.17	-2.70	623.64	5.93	0.55	630.97	-0.02	0.27	-0.96	-0.15	0.29	-0.95	 -1	
613335499	SMP	1	886.41	516.86	619.74	504.06	9.65	9.65	2.51	9.79	9.79	2.54	881.63	521.73	886.64	521.77	614.63	509.38	619.60	509.47	491.79	221.19	491.79	221.19	0	1	1	2	-1	-1	-64.23	-2.69	624.39	5.94	0.55	631.37	-0.02	0.27	-0.96	-0.15	0.29	-0.95	 -1	
613339500	SMP	1	886.36	516.77	619.73	504.16	9.70	9.70	2.51	9.70	9.70	2.54	881.45	521.70	886.57	521.73	614.58	509.40	619.53	509.43	490.91	222.73	490.91	222.73	0	1	1	2	-1	-1	-64.18	-2.68	624.29	5.96	0.55	631.86	-0.03	0.27	-0.96	-0.15	0.28	-0.95	 -1	
613343500	SMP	1	886.27	516.85	619.60	504.03	9.81	9.81	2.51	9.86	9.86	2.54	881.36	521.68	886.51	521.68	614.52	509.41	619.47	509.43	493.04	223.43	493.04	223.43	0	1	1	2	-1	-1	-64.14	-2.67	624.02	5.98	0.55	632.21	-0.03	0.26	-0.96	-0.15	0.29	-0.95	 -1	
613347500	SMP	1	886.20	516.80	619.54	504.06	9.71	9.71	2.51	9.82	9.82	2.54	881.28	521.61	886.43	521.63	614.34	509.39	619.43	509.46	493.30	225.31	493.30	225.31	0	1	1	2	-1	-1	-64.09	-2.66	623.76	6.01	0.55	631.60	-0.03	0.26	-0.96	-0.15	0.29	-0.95	 -1	
613351501	SMP	1	886.06	516.60	619.41	503.95	9.67	9.67	2.50	9.93	9.93	2.55	881.20	521.55	886.36	521.57	614.21	509.38	619.38	509.47	494.46	223.09	494.46	223.09	0	1	1	2	-1	-1	-64.04	-2.64	623.48	6.02	0.55	630.55	-0.02	0.27	-0.96	-0.15	0.29	-0.94	 -1	
613355501	SMP	1	886.19	516.70	619.32	503.89	9.65	9.65	2.50	9.99	9.99	2.55	881.13	521.48	886.31	521.58	614.06	509.37	619.32	509.49	492.51	222.61	492.51	222.61	0	1	1	2	-1	-1	-63.98	-2.63	623.07	6.03	0.55	628.99	-0.03	0.26	-0.96	-0.15	0.30	-0.94	 -1	
613359501	SMP	1	885.95	516.59	619.29	503.97	9.66	9.66	2.50	9.94	9.94	2.56	880.99	521.44	886.20	521.55	613.96	509.36	619.21	509.49	492.94	221.92	492.94	221.92	0	1	1	2	-1	-1	-63.89	-2.62	622.53	6.05	0.55	627.68	-0.03	0.27	-0.96	-0.15	0.29	-0.94	 -1	
