## [iView]
## Converted from: 	 ###
## Date: 	 ###
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	250
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	49942                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject: 	76
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1920	1080
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID: 	 ###
## Operating System :	6.2.9200
## iView X Version:	4.2.0.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Frame	Aux1
92771427	SMP	1	0.00	0.00	232.65	722.67	0.00	0.00	0.00	10.33	10.33	2.73	0.00	0.00	0.00	0.00	230.85	726.23	235.56	726.21	885.26	402.44	885.26	402.44	0	0	1	1	-1	-1	0.00	0.00	0.00	108.31	-57.25	633.96	0.00	0.00	0.00	-0.13	0.28	-0.95		
92775427	SMP	1	0.00	0.00	232.64	722.88	0.00	0.00	0.00	10.21	10.21	2.72	0.00	0.00	0.00	0.00	230.80	726.32	235.57	726.43	884.94	401.60	884.94	401.60	0	0	1	1	-1	-1	0.00	0.00	0.00	108.45	-57.36	634.77	0.00	0.00	0.00	-0.13	0.28	-0.95	 -1	
92779427	SMP	1	0.00	0.00	232.72	722.95	0.00	0.00	0.00	10.23	10.23	2.72	0.00	0.00	0.00	0.00	230.77	726.39	235.58	726.51	880.21	395.65	880.21	395.65	0	0	1	1	-1	-1	0.00	0.00	0.00	108.53	-57.42	635.21	0.00	0.00	0.00	-0.14	0.28	-0.95	 -1	
92783428	SMP	1	0.00	0.00	232.78	722.96	0.00	0.00	0.00	10.23	10.23	2.72	0.00	0.00	0.00	0.00	230.74	726.47	235.60	726.54	874.66	387.39	874.66	387.39	0	0	1	1	-1	-1	0.00	0.00	0.00	108.54	-57.44	635.25	0.00	0.00	0.00	-0.14	0.28	-0.95	 -1	
92787428	SMP	1	0.00	0.00	232.57	723.25	0.00	0.00	0.00	10.16	10.16	2.72	0.00	0.00	0.00	0.00	230.64	726.57	235.61	726.60	879.30	405.87	879.30	405.87	0	0	1	1	-1	-1	0.00	0.00	0.00	108.43	-57.40	634.56	0.00	0.00	0.00	-0.13	0.27	-0.95	 -1	
92791428	SMP	1	0.00	0.00	232.66	723.30	0.00	0.00	0.00	10.29	10.29	2.72	0.00	0.00	0.00	0.00	230.63	726.64	235.62	726.62	874.89	408.82	874.89	408.82	0	0	1	1	-1	-1	0.00	0.00	0.00	108.30	-57.34	633.81	0.00	0.00	0.00	-0.14	0.27	-0.95	 -1	
92795429	SMP	1	0.00	0.00	232.61	723.24	0.00	0.00	0.00	10.13	10.13	2.71	0.00	0.00	0.00	0.00	230.61	726.68	235.62	726.64	877.22	398.84	877.22	398.84	0	0	1	1	-1	-1	0.00	0.00	0.00	108.16	-57.27	632.95	0.00	0.00	0.00	-0.13	0.27	-0.95	 -1	
92799429	SMP	1	0.00	0.00	232.47	723.34	0.00	0.00	0.00	10.04	10.04	2.70	0.00	0.00	0.00	0.00	230.59	726.73	235.62	726.65	883.21	404.45	883.21	404.45	0	0	1	1	-1	-1	0.00	0.00	0.00	108.00	-57.20	632.03	0.00	0.00	0.00	-0.13	0.27	-0.95	 -1	
92803429	SMP	1	0.00	0.00	232.62	723.44	0.00	0.00	0.00	10.25	10.25	2.70	0.00	0.00	0.00	0.00	230.59	726.73	235.62	726.65	878.94	414.39	878.94	414.39	0	0	1	1	-1	-1	0.00	0.00	0.00	107.87	-57.13	631.23	0.00	0.00	0.00	-0.14	0.26	-0.96	 -1	
92807430	SMP	1	0.00	0.00	232.45	723.37	0.00	0.00	0.00	10.18	10.18	2.70	0.00	0.00	0.00	0.00	230.57	726.68	235.61	726.63	887.06	417.98	887.06	417.98	0	0	1	1	-1	-1	0.00	0.00	0.00	107.74	-57.05	630.47	0.00	0.00	0.00	-0.13	0.27	-0.96	 -1	
