## [iView]
## Converted from: 	 ###
## Date: 	 ###
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	250
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	50822                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject: 	115
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1920	1080
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID: 	 ###
## Operating System :	6.2.9200
## iView X Version:	4.2.0.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Frame	Aux1
74688815	SMP	1	970.68	527.23	712.42	547.24	16.21	16.21	4.11	15.41	15.41	3.90	967.63	530.17	973.00	530.17	710.64	550.44	716.03	550.24	991.21	639.32	991.21	639.32	0	1	1	2	-1	-1	-84.94	-4.79	610.61	-19.12	-10.06	615.89	0.12	0.16	-0.98	0.08	0.18	-0.98		
74692817	SMP	1	970.65	527.14	712.42	547.20	16.22	16.22	4.11	15.41	15.41	3.90	967.60	530.10	972.93	530.09	710.59	550.46	715.99	550.25	990.80	639.43	990.80	639.43	0	1	1	2	-1	-1	-84.90	-4.78	610.48	-19.08	-10.05	615.06	0.11	0.16	-0.98	0.08	0.18	-0.98		
74696818	SMP	1	970.59	526.95	712.37	547.18	16.21	16.21	4.11	15.38	15.38	3.90	967.57	530.04	972.83	530.04	710.57	550.45	715.98	550.23	990.70	638.49	990.70	638.49	0	1	1	2	-1	-1	-84.93	-4.76	610.81	-19.06	-10.03	614.30	0.11	0.17	-0.98	0.08	0.18	-0.98		
74700820	SMP	1	970.54	526.92	712.30	547.09	16.20	16.20	4.11	15.47	15.47	3.90	967.50	529.99	972.72	529.97	710.56	550.44	715.96	550.22	990.95	636.91	990.95	636.91	0	1	1	2	-1	-1	-84.99	-4.75	611.39	-19.03	-10.02	613.65	0.11	0.17	-0.98	0.08	0.19	-0.98		
74704822	SMP	1	970.49	526.80	712.29	547.02	16.23	16.23	4.11	15.43	15.43	3.90	967.50	529.93	972.68	529.92	710.55	550.42	715.94	550.19	991.06	634.13	991.06	634.13	0	1	1	2	-1	-1	-85.09	-4.74	612.17	-19.01	-10.01	613.11	0.11	0.17	-0.98	0.08	0.19	-0.98		
74708823	SMP	1	970.45	526.76	712.22	546.90	16.23	16.23	4.12	15.30	15.30	3.89	967.49	529.85	972.59	529.82	710.51	550.36	715.85	550.11	991.55	631.51	991.55	631.51	0	1	1	2	-1	-1	-85.25	-4.73	613.37	-18.99	-9.99	612.90	0.11	0.17	-0.98	0.08	0.19	-0.98		
74712825	SMP	1	970.38	526.67	712.13	546.83	16.33	16.33	4.12	15.36	15.36	3.89	967.37	529.67	972.55	529.69	710.47	550.19	715.74	550.00	992.00	630.83	992.00	630.83	0	1	1	2	-1	-1	-85.31	-4.69	613.92	-18.98	-9.95	613.21	0.11	0.17	-0.98	0.08	0.19	-0.98		
74716827	SMP	1	970.33	526.57	712.11	546.74	16.27	16.27	4.13	15.36	15.36	3.88	967.23	529.53	972.53	529.55	710.41	550.00	715.69	549.96	992.14	630.41	992.14	630.41	0	1	1	2	-1	-1	-85.25	-4.66	613.67	-18.97	-9.93	613.40	0.11	0.16	-0.98	0.08	0.19	-0.98	 -1	
74720828	SMP	1	970.27	526.48	712.07	546.69	16.18	16.18	4.12	15.33	15.33	3.88	967.16	529.46	972.42	529.37	710.36	549.81	715.64	549.94	992.40	630.74	992.40	630.74	0	1	1	2	-1	-1	-85.23	-4.62	613.66	-18.96	-9.90	613.57	0.11	0.16	-0.98	0.08	0.18	-0.98	 -1	
74724830	SMP	1	970.27	526.37	711.95	546.63	16.22	16.22	4.13	15.43	15.43	3.88	967.09	529.40	972.26	529.21	710.34	549.76	715.58	549.93	991.69	629.80	991.69	629.80	0	1	1	2	-1	-1	-85.28	-4.60	614.27	-18.97	-9.90	614.06	0.10	0.16	-0.98	0.08	0.19	-0.98	 -1	
