## [iView]
## Converted from: 	 ###
## Date: 	 ###
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	250
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	31006                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject: 	144
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1920	1080
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID: 	 ###
## Operating System :	6.2.9200
## iView X Version:	4.2.0.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Frame	Aux1
134016681	SMP	1	466.42	546.91	212.77	523.76	14.60	14.60	3.08	14.55	14.55	3.16	462.29	549.60	470.04	549.67	209.52	526.84	216.93	526.75	1008.46	797.17	1008.46	797.17	0	1	1	2	-1	-1	37.11	-8.17	509.21	92.73	-3.33	517.39	-0.08	0.13	-0.99	-0.15	0.14	-0.98		
134020682	SMP	1	466.68	546.03	213.21	523.04	14.56	14.56	3.08	14.63	14.63	3.16	462.40	549.22	469.74	549.13	209.91	526.26	217.33	526.32	992.08	729.41	992.08	729.41	0	1	1	2	-1	-1	37.23	-8.09	510.56	92.61	-3.22	517.19	-0.10	0.15	-0.98	-0.15	0.15	-0.98		
134024682	SMP	1	466.85	544.70	213.70	521.74	13.86	13.86	3.05	13.78	13.78	3.13	462.44	548.65	469.69	548.73	210.17	525.90	217.44	525.92	967.97	579.18	967.97	579.18	0	1	1	2	-1	-1	37.34	-8.01	512.11	92.64	-3.14	517.60	-0.10	0.19	-0.98	-0.17	0.19	-0.97	 -1	
134028683	SMP	1	466.89	543.92	213.93	520.99	13.99	13.99	3.04	13.87	13.87	3.10	462.48	548.27	469.42	548.30	210.43	525.46	217.68	525.47	952.21	536.58	952.21	536.58	0	1	1	2	-1	-1	37.57	-7.96	514.83	92.67	-3.04	518.03	-0.11	0.21	-0.97	-0.16	0.20	-0.96	 -1	
134032684	SMP	1	466.93	543.37	214.00	520.39	13.96	13.96	3.02	14.14	14.14	3.10	462.37	547.88	469.60	548.02	210.65	525.04	217.78	525.17	951.75	502.07	951.75	502.07	0	1	1	2	-1	-1	37.65	-7.91	516.04	92.79	-2.97	518.93	-0.11	0.22	-0.97	-0.16	0.21	-0.96	 -1	
134036684	SMP	1	466.94	543.00	214.23	520.00	14.07	14.07	3.02	14.02	14.02	3.09	462.35	547.77	470.01	547.97	210.71	524.88	217.83	524.97	951.96	466.09	951.96	466.09	0	1	1	2	-1	-1	37.56	-7.88	515.45	92.92	-2.94	519.75	-0.10	0.23	-0.97	-0.17	0.22	-0.96	 -1	
134040685	SMP	1	466.81	542.88	214.30	519.67	14.13	14.13	3.01	13.93	13.93	3.08	462.34	547.66	469.77	548.11	210.72	524.82	217.87	524.88	946.95	432.69	946.95	432.69	0	1	1	2	-1	-1	37.61	-7.89	515.79	93.03	-2.92	520.37	-0.10	0.24	-0.97	-0.17	0.24	-0.96	 -1	
134044685	SMP	1	466.75	542.75	214.30	519.57	14.20	14.20	3.01	13.94	13.94	3.07	462.33	547.67	469.98	548.16	210.72	524.82	217.83	524.89	953.10	412.66	953.10	412.66	0	1	1	2	-1	-1	37.55	-7.89	515.27	93.16	-2.93	521.05	-0.10	0.24	-0.97	-0.17	0.24	-0.96	 -1	
134048686	SMP	1	0.00	0.00	214.25	519.64	0.00	0.00	0.00	14.10	14.10	3.07	0.00	0.00	0.00	0.00	210.69	524.85	217.76	524.97	822.85	373.96	822.85	373.96	0	0	1	1	-1	-1	0.00	0.00	0.00	93.31	-2.94	521.85	0.00	0.00	0.00	-0.17	0.24	-0.96	 -1	
134052686	SMP	1	0.00	0.00	214.16	519.62	0.00	0.00	0.00	14.06	14.06	3.07	0.00	0.00	0.00	0.00	210.59	524.91	217.70	525.05	820.58	363.75	820.58	363.75	0	0	1	1	-1	-1	0.00	0.00	0.00	93.42	-2.96	522.39	0.00	0.00	0.00	-0.17	0.24	-0.95	 -1	
134056687	SMP	1	466.80	542.77	214.06	519.82	14.02	14.02	3.01	13.94	13.94	3.06	462.40	547.92	469.95	547.51	210.51	525.01	217.68	525.15	945.90	412.55	945.90	412.55	0	1	1	2	-1	-1	37.54	-7.85	515.17	93.48	-2.98	522.63	-0.10	0.23	-0.97	-0.17	0.24	-0.96	 -1	
134060688	SMP	1	466.83	542.99	214.01	519.88	14.23	14.23	3.01	14.03	14.03	3.06	462.44	548.00	469.97	547.57	210.48	525.07	217.63	525.22	944.15	418.16	944.15	418.16	0	1	1	2	-1	-1	37.54	-7.86	515.16	93.53	-3.00	522.89	-0.10	0.23	-0.97	-0.17	0.24	-0.96	 -1	
134064688	SMP	1	466.85	542.88	213.94	519.94	14.22	14.22	3.01	14.07	14.07	3.06	462.47	548.00	469.93	547.62	210.44	525.10	217.58	525.27	942.26	413.51	942.26	413.51	0	1	1	2	-1	-1	37.55	-7.87	515.41	93.60	-3.01	523.19	-0.10	0.23	-0.97	-0.17	0.24	-0.96	 -1	
134068689	SMP	1	466.85	542.85	213.97	519.93	14.13	14.13	3.01	14.07	14.07	3.07	462.47	547.98	469.87	547.80	210.42	525.10	217.57	525.25	940.34	409.14	940.34	409.14	0	1	1	2	-1	-1	37.59	-7.89	515.86	93.64	-3.01	523.38	-0.10	0.24	-0.97	-0.17	0.24	-0.96	 -1	
134072689	SMP	1	466.86	542.75	214.01	519.91	13.99	13.99	3.00	14.11	14.11	3.07	462.46	547.92	469.76	547.80	210.37	525.06	217.55	525.20	937.97	405.99	937.97	405.99	0	1	1	2	-1	-1	37.67	-7.90	516.67	93.66	-3.00	523.47	-0.10	0.24	-0.97	-0.17	0.24	-0.96	 -1	
134076690	SMP	1	466.82	542.70	214.00	519.84	14.04	14.04	3.00	14.12	14.12	3.07	462.43	547.85	469.73	547.78	210.32	525.01	217.49	525.15	937.29	403.76	937.29	403.76	0	1	1	2	-1	-1	37.72	-7.90	517.37	93.69	-2.99	523.57	-0.10	0.24	-0.97	-0.17	0.24	-0.96	 -1	
134080690	SMP	1	466.79	542.62	213.98	519.77	14.06	14.06	3.00	14.09	14.09	3.07	462.41	547.74	469.66	547.72	210.23	524.94	217.43	525.05	936.41	401.57	936.41	401.57	0	1	1	2	-1	-1	37.79	-7.90	518.21	93.70	-2.97	523.56	-0.10	0.24	-0.96	-0.17	0.24	-0.96	 -1	
134084691	SMP	1	466.69	542.57	213.91	519.57	14.09	14.09	3.00	14.05	14.05	3.07	462.42	547.63	469.67	547.52	210.16	524.85	217.40	524.93	937.24	401.02	937.24	401.02	0	1	1	2	-1	-1	37.85	-7.87	518.96	93.68	-2.95	523.36	-0.10	0.24	-0.97	-0.17	0.24	-0.95	 -1	
134088691	SMP	1	466.75	542.36	213.89	519.37	14.10	14.10	3.01	14.02	14.02	3.07	462.45	547.46	469.64	547.34	210.04	524.75	217.42	524.74	936.07	397.72	936.07	397.72	0	1	1	2	-1	-1	37.91	-7.85	519.83	93.57	-2.91	522.68	-0.10	0.24	-0.97	-0.18	0.25	-0.95	 -1	
134092692	SMP	1	466.74	542.27	213.84	519.19	14.12	14.12	3.01	14.04	14.04	3.07	462.44	547.24	469.60	547.12	210.02	524.54	217.39	524.53	935.37	398.52	935.37	398.52	0	1	1	2	-1	-1	37.98	-7.81	520.75	93.47	-2.86	522.09	-0.10	0.23	-0.97	-0.17	0.24	-0.95	 -1	
